"(3,1)",19,4.397
"(3,2)",19,5.112
"(3,3)",19,5.844
"(3,4)",19,6.595
"(3,5)",19,7.609
"(4,0)",19,2.92
"(4,1)",19,3.609
"(4,2)",19,4.397
"(4,3)",19,5.06
"(4,4)",19,4.647
"(4,5)",19,6.595
"(5,0)",19,2.189
"(5,1)",19,1.714
"(5,2)",19,2.38
"(5,3)",19,3.063
"(5,4)",19,3.759
"(5,5)",19,3.063
"(0,0)",20,17.41
"(0,1)",20,19.027
"(0,2)",20,17.278
"(0,3)",20,9.845
"(0,4)",20,11.741
"(0,5)",20,9.743
"(1,0)",20,14.814
"(1,1)",20,16.074
"(1,2)",20,13.617
"(1,3)",20,11.078
"(1,4)",20,10.807
"(1,5)",20,9.861
"(2,0)",20,13.57
"(2,1)",20,14.814
"(2,2)",20,12.388
"(2,3)",20,9.921
"(2,4)",20,9.871
"(2,5)",20,9.046
"(3,0)",20,4.089
"(3,1)",20,4.879
"(3,2)",20,5.6
"(3,3)",20,6.34
"(3,4)",20,7.1
"(3,5)",20,8.121
"(4,0)",20,3.396
"(4,1)",20,4.089
"(4,2)",20,4.879
"(4,3)",20,5.549
"(4,4)",20,5.143
"(4,5)",20,7.1
"(5,0)",20,2.659
"(5,1)",20,2.185
"(5,2)",20,2.858
"(5,3)",20,3.544
"(5,4)",20,4.247
"(5,5)",20,3.544
"(0,0)",21,18.219
"(0,1)",21,19.836
"(0,2)",21,18.088
"(0,3)",21,10.37
"(0,4)",21,12.238
"(0,5)",21,10.239
"(1,0)",21,15.624
"(1,1)",21,16.884
"(1,2)",21,14.427
"(1,3)",21,11.856
"(1,4)",21,11.332
"(1,5)",21,10.379
"(2,0)",21,14.38
"(2,1)",21,15.624
"(2,2)",21,13.198
"(2,3)",21,10.698
"(2,4)",21,10.392
"(2,5)",21,9.561
"(3,0)",21,4.566
"(3,1)",21,5.362
"(3,2)",21,6.09
"(3,3)",21,6.838
"(3,4)",21,7.604
"(3,5)",21,8.631
"(4,0)",21,3.871
"(4,1)",21,4.566
"(4,2)",21,5.362
"(4,3)",21,6.04
"(4,4)",21,5.641
"(4,5)",21,7.604
"(5,0)",21,3.129
"(5,1)",21,2.656
"(5,2)",21,3.333
"(5,3)",21,4.025
"(5,4)",21,4.735
"(5,5)",21,4.025
"(0,0)",22,19.021
"(0,1)",22,20.638
"(0,2)",22,18.889
"(0,3)",22,10.893
"(0,4)",22,12.733
"(0,5)",22,10.734
"(1,0)",22,16.426
"(1,1)",22,17.685
"(1,2)",22,15.229
"(1,3)",22,12.627
"(1,4)",22,11.854
"(1,5)",22,10.895
"(2,0)",22,15.181
"(2,1)",22,16.426
"(2,2)",22,13.999
"(2,3)",22,11.468
"(2,4)",22,10.91
"(2,5)",22,10.073
"(3,0)",22,5.042
"(3,1)",22,5.845
"(3,2)",22,6.582
"(3,3)",22,7.336
"(3,4)",22,8.107
"(3,5)",22,9.14
"(4,0)",22,4.342
"(4,1)",22,5.042
"(4,2)",22,5.845
"(4,3)",22,6.532
"(4,4)",22,6.139
"(4,5)",22,8.107
"(5,0)",22,3.599
"(5,1)",22,3.125
"(5,2)",22,3.808
"(5,3)",22,4.507
"(5,4)",22,5.225
"(5,5)",22,4.507
"(0,0)",23,19.815
"(0,1)",23,21.432
"(0,2)",23,19.683
"(0,3)",23,11.413
"(0,4)",23,13.225
"(0,5)",23,11.226
"(1,0)",23,17.219
"(1,1)",23,18.479
"(1,2)",23,16.022
"(1,3)",23,13.389
"(1,4)",23,12.394
"(1,5)",23,11.408
"(2,0)",23,15.975
"(2,1)",23,17.219
"(2,2)",23,14.793
"(2,3)",23,12.231
"(2,4)",23,11.425
"(2,5)",23,10.583
"(3,0)",23,5.518
"(3,1)",23,6.33
"(3,2)",23,7.074
"(3,3)",23,7.834
"(3,4)",23,8.609
"(3,5)",23,9.646
"(4,0)",23,4.813
"(4,1)",23,5.518
"(4,2)",23,6.33
"(4,3)",23,7.025
"(4,4)",23,6.636
"(4,5)",23,8.609
"(5,0)",23,4.065
"(5,1)",23,3.595
"(5,2)",23,4.284
"(5,3)",23,4.99
"(5,4)",23,5.715
"(5,5)",23,4.99
"(0,0)",24,20.6
"(0,1)",24,22.217
"(0,2)",24,20.469
"(0,3)",24,12.044
"(0,4)",24,13.716
"(0,5)",24,11.715
"(1,0)",24,18.005
"(1,1)",24,19.265
"(1,2)",24,16.808
"(1,3)",24,14.145
"(1,4)",24,13.101
"(1,5)",24,11.935
"(2,0)",24,16.761
"(2,1)",24,18.005
"(2,2)",24,15.579
"(2,3)",24,12.986
"(2,4)",24,11.955
"(2,5)",24,11.091
"(3,0)",24,5.996
"(3,1)",24,6.816
"(3,2)",24,7.565
"(3,3)",24,8.329
"(3,4)",24,9.109
"(3,5)",24,10.149
"(4,0)",24,5.283
"(4,1)",24,5.996
"(4,2)",24,6.816
"(4,3)",24,7.517
"(4,4)",24,7.132
"(4,5)",24,9.109
"(5,0)",24,4.53
"(5,1)",24,4.064
"(5,2)",24,4.761
"(5,3)",24,5.474
"(5,4)",24,6.204
"(5,5)",24,5.474
"(0,0)",25,21.378
"(0,1)",25,22.995
"(0,2)",25,21.247
"(0,3)",25,12.753
"(0,4)",25,14.215
"(0,5)",25,12.204
